3.519313	 -0.165735
3.536481	 -0.663621
3.553648	 -0.758504
3.570815	 -1.971932
3.587983	 0.120421
3.605150	 -3.018883
3.622318	 -4.669768
3.639485	 -2.572700
3.656652	 -4.356315
3.673820	 -4.857384
3.690987	 -2.445718
3.708155	 -2.351233
3.725322	 -3.115090
3.742489	 -1.109847
3.759657	 -2.399562
3.776824	 -1.094110
3.793991	 -2.514286
3.811159	 -1.804909
3.828326	 -3.539928
3.845494	 -4.993227
3.862661	 -1.208314
3.879828	 -3.807942
3.896996	 -2.794673
3.914163	 -2.417749
3.931330	 -0.930493
3.948498	 0.491337
3.965665	 1.280534
3.982833	 2.309958
4.000000	 3.674124
4.017167	 1.629885
4.034335	 0.048218
4.051502	 -0.630170
4.068670	 -0.989092
4.085837	 -2.888256
4.103004	 -1.168923
4.120172	 -3.061026
4.137339	 -3.173142
4.154506	 -2.885158
4.171674	 -4.062703
4.188841	 -3.150580
4.206009	 -1.178661
4.223176	 -0.841829
4.240343	 -1.636436
4.257511	 0.710771
4.274678	 -2.488653
4.291845	 -1.745577
4.309013	 -1.904523
4.326180	 -4.694941
4.343348	 -0.045986
4.360515	 -1.470197
4.377682	 -2.460295
4.394850	 1.327451
4.412017	 0.772276
4.429185	 1.648828
4.446352	 1.643162
4.463519	 3.253478
4.480687	 2.267455
4.497854	 4.899884
4.515021	 3.673789
4.532189	 3.777714
4.549356	 4.164721
4.566524	 2.400206
4.583691	 1.494583
4.600858	 0.717012
4.618026	 -0.888200
4.635193	 0.346108
4.652361	 0.994036
4.669528	 0.391376
4.686695	 0.866084
4.703863	 -0.479672
4.721030	 -0.088818
4.738197	 -0.401973
4.755365	 2.356919
4.772532	 0.773277
4.789700	 2.183971
4.806867	 -0.311975
4.824034	 -0.253815
4.841202	 0.123508
4.858369	 1.010267
4.875536	 0.477314
4.892704	 1.226180
4.909871	 1.854195
4.927039	 2.970432
4.944206	 2.643744
4.961373	 4.687459
4.978541	 5.025314
4.995708	 5.431433
5.012876	 5.887314
5.030043	 4.265124
5.047210	 4.121999
5.064378	 2.986209
5.081545	 2.723235
5.098712	 2.187900
5.115880	 -0.271701
5.133047	 0.803806
5.150215	 2.093025
5.167382	 -1.387586
5.184549	 -0.513425
5.201717	 -0.250527
5.218884	 0.641013
5.236052	 2.720506
5.253219	 1.118554
5.270386	 0.233665
5.287554	 1.220488
5.304721	 -0.412305
5.321888	 0.915283
5.339056	 -0.179398
5.356223	 0.835773
5.373391	 -1.018458
5.390558	 3.144021
5.407725	 1.642129
5.424893	 2.324577
5.442060	 2.500733
5.459227	 2.605946
5.476395	 3.018292
5.493562	 3.986618
5.510730	 3.196891
5.527897	 3.790469
5.545064	 1.897266
5.562232	 2.364368
5.579399	 1.651108
5.596567	 -0.996559
5.613734	 0.091240
5.630901	 -1.899316
5.648069	 -0.787171
5.665236	 -1.528652
5.682403	 -0.677626
5.699571	 -2.533223
5.716738	 -1.385969
5.733906	 0.330536
5.751073	 -1.741561
5.768240	 -3.344321
5.785408	 -3.588247
5.802575	 -4.578554
5.819742	 -4.605788
5.836910	 -3.211922
5.854077	 -1.627531
5.871245	 -3.190148
5.888412	 -1.986005
5.905579	 -1.734939
5.922747	 -0.766502
5.939914	 -0.043551
5.957082	 0.768621
5.974249	 2.015409
5.991416	 0.685325
6.008584	 2.820717
6.025751	 2.322205
6.042918	 0.494628
6.060086	 0.576338
6.077253	 -1.930027
6.094421	 -2.714886
6.111588	 -2.804039
6.128755	 -3.685754
6.145923	 -4.197864
6.163090	 -4.409681
6.180258	 -4.078208
6.197425	 -2.252258
6.214592	 -4.796434
6.231760	 -2.247972
6.248927	 -2.736793
6.266094	 -1.850835
6.283262	 -2.300065
6.300429	 -5.930052
6.317597	 -2.898974
6.334764	 -3.395428
6.351931	 -3.739435
6.369099	 -4.011455
6.386266	 -2.188640
6.403433	 -2.699679
6.420601	 0.482032
6.437768	 0.212067
6.454936	 2.721562
6.472103	 0.542583
6.489270	 0.022570
6.506438	 2.589855
6.523605	 2.463553
6.540773	 1.068244
6.557940	 -1.304699
6.575107	 -1.110579
6.592275	 -0.907663
6.609442	 -2.420357
6.626609	 -2.824221
6.643777	 -3.076989
6.660944	 -3.760133
6.678112	 -3.071375
6.695279	 -3.553616
6.712446	 0.072057
6.729614	 -1.817357
6.746781	 -0.659061
6.763948	 -2.133459
6.781116	 -0.457835
6.798283	 -3.374786
6.815451	 -0.849547
6.832618	 -1.990055
6.849785	 0.152034
6.866953	 -3.018311
6.884120	 -1.109835
6.901288	 -0.036365
6.918455	 1.798682
6.935622	 1.190379
6.952790	 2.695561
6.969957	 1.281822
6.987124	 3.122025
7.004292	 4.578505
7.021459	 5.038647
7.038627	 3.133702
7.055794	 4.714020
7.072961	 3.541539
7.090129	 0.857540
7.107296	 -2.223731
7.124464	 -2.090559
7.141631	 -1.321514
7.158798	 0.609714
7.175966	 0.059013
7.193133	 -1.959199
7.210300	 0.321163
7.227468	 2.507745
7.244635	 0.718161
7.261803	 0.358666
7.278970	 3.004627
7.296137	 0.723037
7.313305	 -0.125487
7.330472	 0.455017
7.347639	 0.039026
7.364807	 -0.250013
7.381974	 1.819151
7.399142	 2.417010
7.416309	 3.027341
7.433476	 3.058728
7.450644	 5.245570
7.467811	 4.817698
7.484979	 5.824058
7.502146	 6.530750
7.519313	 6.074610
7.536481	 6.487325
7.553648	 4.326557
7.570815	 1.232129
7.587983	 0.791946
7.605150	 2.457216
7.622318	 0.145764
7.639485	 0.501162
7.656652	 -0.829051
7.673820	 1.155977
7.690987	 0.045640
7.708155	 2.204963
7.725322	 0.471575
7.742489	 2.240325
7.759657	 1.734173
7.776824	 0.097172
7.793991	 1.548203
7.811159	 -0.869956
7.828326	 -1.153566
7.845494	 0.183123
7.862661	 -1.137488
7.879828	 -0.805688
7.896996	 0.009696
7.914163	 0.125532
7.931330	 3.049275
7.948498	 3.471806
7.965665	 3.502375
7.982833	 3.907283
8.000000	 4.568190
8.017167	 5.616922
8.034335	 4.114804
8.051502	 1.863792
8.068670	 2.128401
8.085837	 0.192589
8.103004	 -0.819269
8.120172	 0.523046
8.137339	 -2.218272
8.154506	 -2.458172
8.171674	 -3.874133
8.188841	 -3.109149
8.206009	 -0.982501
8.223176	 -1.899017
8.240343	 -0.585532
8.257511	 -2.286442
8.274678	 -2.186033
8.291845	 -1.125369
8.309013	 -0.774951
8.326180	 -2.033306
8.343348	 -1.670021
8.360515	 -1.175042
8.377682	 -1.575552
8.394850	 -2.996691
8.412017	 -1.425334
8.429185	 0.193626
8.446352	 0.033255
8.463519	 1.654311
8.480687	 0.129876
8.497854	 1.056794
8.515021	 2.226468
8.532189	 -1.070887
8.549356	 -0.744728
8.566524	 -0.619319
8.583691	 6.683343
8.600858	 7.561203
8.618026	 6.007506
8.635193	 6.084557
8.652361	 5.967643
8.669528	 6.513714
8.686695	 6.031296
8.703863	 7.029567
8.721030	 6.654881
8.738197	 8.013401
8.755365	 9.184920
8.772532	 7.545556
8.789700	 7.236858
8.806867	 5.557340
8.824034	 7.104000
8.841202	 5.479506
8.858369	 5.479066
8.875536	 7.169781
8.892704	 7.395633
8.909871	 9.155217
8.927039	 10.464385
8.944206	 9.473706
8.961373	 11.019966
8.978541	 13.296163
8.995708	 12.824293
9.012876	 12.529921
9.030043	 12.732961
9.047210	 10.148466
9.064378	 10.538752
9.081545	 10.412114
9.098712	 9.805448
9.115880	 6.749415
9.133047	 6.934388
9.150215	 7.480059
9.167382	 6.972063
9.184549	 7.215062
9.201717	 8.721869
9.218884	 8.097029
9.236052	 6.967179
9.253219	 9.255951
9.270386	 8.428353
9.287554	 7.931086
9.304721	 6.828745
9.321888	 9.159064
9.339056	 5.791045
9.356223	 6.402722
9.373391	 8.176844
9.390558	 10.308881
9.407725	 11.252894
9.424893	 9.801166
9.442060	 11.822278
9.459227	 11.431940
9.476395	 14.671710
9.493562	 12.584483
9.510730	 13.953539
9.527897	 14.807283
9.545064	 12.930892
9.562232	 13.806025
9.579399	 10.579090
9.596567	 10.992713
9.613734	 10.824505
9.630901	 9.428015
9.648069	 10.827099
9.665236	 10.116124
9.682403	 8.246120
9.699571	 14.251503
9.716738	 11.340746
9.733906	 11.096231
9.751073	 9.722022
9.768240	 11.149407
9.785408	 10.395139
9.802575	 11.194305
9.819742	 10.618556
9.836910	 11.902585
9.854077	 10.192093
9.871245	 10.822029
9.888412	 11.214219
9.905579	 11.466844
9.922747	 12.364786
9.939914	 14.625654
9.957082	 15.193277
9.974249	 14.459234
9.991416	 14.339705
10.008584	 15.385731
10.025751	 16.250115
10.042918	 14.385720
10.060086	 15.271089
10.077253	 11.773115
10.094421	 11.756974
10.111588	 8.325458
10.128755	 9.712856
10.145923	 9.740721
10.163090	 10.560513
10.180258	 11.957548
10.197425	 10.584895
10.214592	 12.309000
10.231760	 11.729320
10.248927	 12.107187
10.266094	 10.522733
10.283262	 12.077093
10.300429	 9.219936
10.317597	 10.378729
10.334764	 8.615932
10.351931	 8.922639
10.369099	 8.106323
10.386266	 9.454875
10.403433	 10.974639
10.420601	 11.380327
10.437768	 10.988099
10.454936	 14.624046
10.472103	 14.111521
10.489270	 15.104800
10.506438	 14.846273
10.523605	 12.995635
10.540773	 10.997349
10.557940	 11.084486
10.575107	 12.181304
10.592275	 8.889642
10.609442	 9.895969
10.626609	 7.840283
10.643777	 8.495165
10.660944	 6.194238
10.678112	 9.312316
10.695279	 8.354814
10.712446	 9.548443
10.729614	 9.042707
10.746781	 9.692168
10.763948	 8.653160
10.781116	 9.193796
10.798283	 6.528295
10.815451	 6.526168
10.832618	 7.986535
10.849785	 7.058165
10.866953	 6.957308
10.884120	 7.375987
10.901288	 8.686261
10.918455	 8.409517
10.935622	 10.412477
10.952790	 9.837277
10.969957	 11.019503
10.987124	 12.801824
11.004292	 12.929007
11.021459	 10.438594
11.038627	 11.730224
11.055794	 8.974206
11.072961	 9.754531
11.090129	 6.149230
11.107296	 6.097484
11.124464	 6.103369
11.141631	 6.121427
11.158798	 7.661188
11.175966	 7.314633
11.193133	 8.296816
11.210300	 8.273596
11.227468	 7.065822
11.244635	 7.224784
11.261803	 8.526299
11.278970	 7.296409
11.296137	 6.782887
11.313305	 5.259882
11.330472	 6.217961
11.347639	 3.435630
11.364807	 5.920034
11.381974	 5.827163
11.399142	 8.196656
11.416309	 7.924065
11.433476	 9.069348
11.450644	 11.710090
11.467811	 10.117132
11.484979	 12.014247
11.502146	 9.990155
11.519313	 11.798762
11.536481	 11.612631
11.553648	 11.307973
11.570815	 8.664748
11.587983	 8.999668
11.605150	 8.239903
11.622318	 7.365127
11.639485	 7.270380
11.656652	 7.595682
11.673820	 7.772102
11.690987	 6.768146
11.708155	 7.004199
11.725322	 11.087257
11.742489	 10.748222
11.759657	 7.507361
11.776824	 9.246121
11.793991	 9.193813
11.811159	 9.044517
11.828326	 8.218367
11.845494	 7.094141
11.862661	 8.018246
11.879828	 8.165449
11.896996	 9.514103
11.914163	 10.042989
11.931330	 11.219306
11.948498	 13.390802
11.965665	 14.474392
11.982833	 12.670484
12.000000	 13.658104
